"sample_name","tax_id","tax_level","genus_tax_id","name","common_name","category","agg_score","max_z_score","nt_z_score","nt_rpm","nt_count","nt_contigs","nt_contig_r","nt_percent_identity","nt_alignment_length","nt_e_value","nt_bg_mean","nt_bg_stdev","nt_bg_mean_mass_normalized","nt_bg_stdev_mass_normalized","nr_z_score","nr_rpm","nr_count","nr_contigs","nr_contig_r","nr_percent_identity","nr_alignment_length","nr_e_value","nr_bg_mean","nr_bg_stdev","nr_bg_mean_mass_normalized","nr_bg_stdev_mass_normalized","species_tax_ids","genus_nt_count","expected_bg_count","p_val"
"RR_hela6_0-25pg_SEQ003_B13_S194",2079400,1,1982251,"Propionibacterium phage pa27","","viruses",10711.8394703973,100,100,1.29502141965428,2,NA,NA,99.3,142,83.4949,NA,NA,NA,NA,100,0.647510709827141,1,NA,NA,100,48,307.653,NA,NA,NA,NA,"",16,1.21739920228078,0.158850947041933
"RR_hela6_0-25pg_SEQ003_B13_S194",10665,1,10663,"Escherichia virus T4","","viruses",12349.2948538367,100,100,0.647510709827141,1,NA,NA,100,146,87.6021,NA,NA,NA,NA,100,0.647510709827141,1,NA,NA,100,48,307.653,NA,NA,NA,NA,"",1,41.5995646457748,0.69240503498621
"RR_hela7_0-025pg_SEQ000AOP_B15_S226",10665,1,10663,"Escherichia virus T4","","viruses",14082.3729970065,100,100,0.707656934522941,18,NA,NA,99.85,115,66.2032,NA,NA,NA,NA,100,0.707656934522941,18,NA,NA,99.5667,38,307.653,NA,NA,NA,NA,"",18,56.5056732330569,0.446704664399412
"RR_hela7_0-025pg_SEQ000AOP_B15_S226",186617,1,186617,"uncultured marine virus","","viruses",14.071205257784,11.6548590536296,11.6548590536296,1.1794282242049,30,NA,NA,99.3357,127.071,73.5975,0.0168234,0.0997528,NA,NA,-100,0,0,NA,NA,0,0,0,0.0227963,0.148573,NA,NA,"",30,75.4420021064249,0.415366213451741
"RR_hela7_0-025pg_SEQ000AOP_B15_S226",2576457,1,2576457,"Finch associated genomovirus 5","","viruses",6290.28386242614,100,100,0.314514193121307,8,NA,NA,96.4,111,58.2147,NA,NA,NA,NA,100,0.314514193121307,8,NA,NA,97.2,36,307.653,NA,NA,NA,NA,"",8,11.7322972901599,0.321775351040487
"RR_hela7_0-025pg_SEQ000AOP_O20_S319",10713,1,308911,"Enterobacteria phage phi80","","viruses",7393.81842978957,100,100,0.492921228652638,14,NA,NA,99.8833,119.333,69.1707,NA,NA,NA,NA,100,0.246460614326319,7,NA,NA,100,44,307.653,NA,NA,NA,NA,"",14,121.900174635713,0.580297620707553
"RR_hela7_0-025pg_SEQ000AOP_O20_S319",10665,1,10663,"Escherichia virus T4","","viruses",4848.84638201488,100,100,0.42250391027369,12,NA,NA,99.0833,97.5,53.6455,NA,NA,NA,NA,100,0.211251955136845,6,NA,NA,98.6,48,307.653,NA,NA,NA,NA,"",12,50.0733347040609,0.485134850535188
"RR_hela7_0-025pg_SEQ000AOP_O20_S319",337042,1,333750,"Alphapapillomavirus 7","","viruses",394.815333084134,100,10.9683981088369,0.633755865410534,18,NA,NA,99.65,146,86.9156,0.00581288,0.0572502,NA,NA,100,0.633755865410534,18,NA,NA,100,48,307.653,NA,NA,NA,NA,"",18,271556.286013118,0.950330134107083
"RR_hela7_0-025pg_SEQ000AOP_O20_S319",10566,1,10566,"Human papillomavirus","","viruses",19.1315059478104,9.67741960855306,3.60026495013772,0.211251955136845,6,NA,NA,99.3,146,86.228,0.00708345,0.0567093,NA,NA,9.67741960855306,0.211251955136845,6,NA,NA,100,42.5,307.653,0.00301324,0.021518,NA,NA,"",6,437.577685023014,0.766475571719711
"RR_hela7_0-025pg_SEQ003_B15_S226",186617,1,186617,"uncultured marine virus","","viruses",156.66899108571,13.2062483764687,13.2062483764687,1.33418365304821,2,NA,NA,98.9,142.5,83.1505,0.0168234,0.0997528,NA,NA,-100,0,0,NA,NA,0,0,0,0.0227963,0.148573,NA,NA,"",2,10.9758145508273,0.492347600546883
"RR_hela7_0-025pg_SEQ003_B15_S226",129951,1,10509,"Human mastadenovirus C","","viruses",738812.870069191,99,99,41.3596932444945,62,NA,NA,99.8075,129.4,75.9298,0.0171119,0.0799779,NA,NA,99,34.0216831527293,51,NA,NA,95.2813,36.6129,269.393,0.0114153,0.0571766,NA,NA,"",62,1093.40199314462,0.659170390573582
"RR_hela7_0-025pg_SEQ003_B15_S226",10665,1,10663,"Escherichia virus T4","","viruses",79650.7640869781,100,100,4.00255095914463,6,NA,NA,100,146,87.6021,NA,NA,NA,NA,100,4.00255095914463,6,NA,NA,100,48,307.653,NA,NA,NA,NA,"",6,48.1036178048577,0.563791522027062
"RR_hela7_0-025pg_SEQ003_B15_S226",10359,1,10358,"Human betaherpesvirus 5","Human cytomegalovirus","viruses",324.055427825616,99,99,1.33418365304821,2,NA,NA,85.6,146,58.7959,0.000335689,0.00330615,NA,NA,-100,0,0,NA,NA,0,0,0,0.00654756,0.0363966,NA,NA,"",2,0.905446579436403,0.119971303399752
"RR_hela7_0-025pg_SEQ003_B15_S226",147711,1,12059,"Rhinovirus A","","viruses",319.903303657956,13.4496542388176,10.3224268161151,1.33418365304821,2,NA,NA,98.3,146,84.1713,0.0129956,0.127992,NA,NA,13.4496542388176,1.33418365304821,2,NA,NA,100,48,307.653,0.0099966,0.0984551,NA,NA,"",2,0.369159231833477,0.0378105277452478
"RR_water_ntc_SEQ000AOP_O22_S351",1985738,1,110456,"Escherichia virus T7","","viruses",48.9819510596864,100,8.8461091039262,0.118329014455782,6,NA,NA,100,113,65.0706,0.00134276,0.0132246,NA,NA,100,0.118329014455782,6,NA,NA,100,34,307.653,NA,NA,NA,NA,"",6,3.40131491785904,0.165890622339289
"RR_water_ntc_SEQ003_B17_S258",129951,1,10509,"Human mastadenovirus C","","viruses",928294.680361324,99,99,55.0664431703293,50,NA,NA,99.8654,134.577,79.5433,0.0171119,0.0799779,NA,NA,99,39.6478390826371,36,NA,NA,99.8833,39.0556,307.653,0.0114153,0.0571766,NA,NA,"",50,931.792913989487,0.664224125054185
"RR_water_ntc_SEQ003_B17_S258",10665,1,10663,"Escherichia virus T4","","viruses",164648.665079285,100,100,11.0132886340659,10,NA,NA,100,126,73.9472,NA,NA,NA,NA,100,5.50664431703293,5,NA,NA,100,48,307.653,NA,NA,NA,NA,"",10,40.9937154759662,0.481305700328004
"RR_water_ntc_SEQ003_B17_S258",186617,1,186617,"uncultured marine virus","","viruses",51.1355353831515,66.0748347960109,66.0748347960109,6.60797318043952,6,NA,NA,99.65,146,86.9156,0.0168234,0.0997528,NA,NA,-100,0,0,NA,NA,0,0,0,0.0227963,0.148573,NA,NA,"",6,9.35354635152092,0.328241175137781
"RR_water_ntc_SEQ003_O08_S127",129951,1,10509,"Human mastadenovirus C","","viruses",1423475.55245281,99,99,82.9930212633002,136,3,54,99.9016,194.562,105.68,0.0171119,0.0799779,NA,NA,99,62.2447659474752,102,3,54,99.6519,66.5769,186.705,0.0114153,0.0571766,NA,NA,"",136,1642.0283361119,0.62126866460243
"RR_water_ntc_SEQ003_O08_S127",186617,1,186617,"uncultured marine virus","","viruses",432.784166009356,36.5366528101438,36.5366528101438,3.66145682043972,6,NA,NA,99.3,146,86.228,0.0168234,0.0997528,NA,NA,-100,0,0,NA,NA,0,0,0,0.0227963,0.148573,NA,NA,"",6,16.4830488853736,0.417447037384298
"RR_water_ntc_SEQ003_O10_S159",129951,1,10509,"Human mastadenovirus C","","viruses",1082446.52130803,99,99,57.2664591984659,70,2,30,99.9271,179.604,98.749,0.0171119,0.0799779,NA,NA,99,53.1759978271469,65,2,30,99.5795,58.0455,219.073,0.0114153,0.0571766,NA,NA,"",70,1281.14190284013,0.66284406989654
"RR_water_ntc_SEQ003_O10_S159",10665,1,10663,"Escherichia virus T4","","viruses",211885.899034324,100,100,13.0894763882208,16,1,10,99.7138,192.2,101.555,NA,NA,NA,NA,100,8.18092274263799,10,1,10,99.7,58.5714,196.158,NA,NA,NA,NA,"",16,56.363131615271,0.462884160433889
"RR_water_ntc_SEQ003_O10_S159",10713,1,308911,"Enterobacteria phage phi80","","viruses",40904.6137131899,100,100,1.6361845485276,2,NA,NA,99.65,117.5,67.4641,NA,NA,NA,NA,100,2.4542768227914,3,NA,NA,99.3,41.3333,307.653,NA,NA,NA,NA,"",2,21.3022221500081,0.576499655430165
"RR_water_ntc_SEQ003_O10_S159",186617,1,186617,"uncultured marine virus","","viruses",0.0984050446411997,49.0385256913369,49.0385256913369,4.90855364558279,6,NA,NA,100,97.5,54.5625,0.0168234,0.0997528,NA,NA,-100,0,0,NA,NA,0,0,0,0.0227963,0.148573,NA,NA,"",6,12.8603898904796,0.379135925671003
"RR_water_ntc_SEQ003_O12_S191",129951,1,10509,"Human mastadenovirus C","","viruses",634473.62842334,99,99,36.9917721762117,52,NA,NA,99.6695,139.733,80.4007,0.0171119,0.0799779,NA,NA,99,27.7438291321588,39,NA,NA,99.25,46.35,280.006,0.0114153,0.0571766,NA,NA,"",52,1050.88133651711,0.671896965765858
"RR_water_ntc_SEQ003_O12_S191",10665,1,10663,"Escherichia virus T4","","viruses",56625.8666389703,100,100,2.84552093663167,4,NA,NA,100,146,87.6021,NA,NA,NA,NA,100,2.84552093663167,4,NA,NA,100,48,307.653,NA,NA,NA,NA,"",4,46.232944961708,0.600845566657294
"RR_water_ntc_SEQ003_O12_S191",2697049,1,694002,"Wuhan seafood market pneumonia virus","","viruses",7691.99276524951,100,100,2.84552093663167,4,NA,NA,100,120,69.8952,NA,NA,NA,NA,100,7.11380234157918,10,1,6,62.649,55.75,153.968,NA,NA,NA,NA,"",4,30.7763647892164,0.553034727837467
"RR_water_ntc_SEQ003_O12_S191",1983459,1,1983459,"Bradyrhizobium phage BDU-MI-1","","viruses",1377.26425674351,12.2806605648094,12.2806605648094,2.84552093663167,4,NA,NA,93,114,54.7696,0.043897,0.228133,NA,NA,-100,0,0,NA,NA,0,0,0,0.00554057,0.0320739,NA,NA,"",4,19.2375090414642,0.491802502604179
"RR_water_ntc_SEQ003_O14_S223",129951,1,10509,"Human mastadenovirus C","","viruses",1051429.6442065,99,99,62.0199737839895,74,1,18,99.8375,192.175,115.688,0.0171119,0.0799779,NA,NA,99,45.2578187072356,54,1,18,99.5323,65.4516,208.71,0.0114153,0.0571766,NA,NA,"",74,1110.20883766178,0.643386764090018
"RR_water_ntc_SEQ003_O14_S223",10713,1,308911,"Enterobacteria phage phi80","","viruses",184383.705844293,100,100,13.4097240614031,16,NA,NA,99.9125,172.25,97.5216,NA,NA,NA,NA,100,5.02864652302617,6,NA,NA,100,69.6667,141.409,NA,NA,NA,NA,"",16,18.4600279175513,0.287551487399268
"RR_water_ntc_SEQ003_O14_S223",334205,1,475861,"Nupapillomavirus 1","","viruses",33524.3101535078,100,100,1.67621550767539,2,NA,NA,100,140,83.5086,NA,NA,NA,NA,100,1.67621550767539,2,NA,NA,98.95,47,307.653,NA,NA,NA,NA,"",2,0.776396412394235,0.101838419151411
"RR_water_ntc_SEQ003_O16_S255",129951,1,10509,"Human mastadenovirus C","","viruses",1168047.89057773,99,99,74.3579244156791,73,NA,NA,99.8229,133.686,78.8818,0.0171119,0.0799779,NA,NA,99,44.8184749902724,44,NA,NA,99.7261,39.6087,307.653,0.0114153,0.0571766,NA,NA,"",73,1307.12109031504,0.66078249899331
"RR_water_ntc_SEQ003_O16_S255",10713,1,308911,"Enterobacteria phage phi80","","viruses",112046.187475681,100,100,8.14881363459497,8,1,8,100,256,130.693,NA,NA,NA,NA,100,3.05580511297312,3,NA,NA,97.9,48,307.653,NA,NA,NA,NA,"",8,21.7341918027378,0.419231522116276
"RR_water_ntc_SEQ003_O16_S255",334205,1,475861,"Nupapillomavirus 1","","viruses",40744.0681729749,100,100,2.03720340864874,2,NA,NA,100,235,119.063,NA,NA,NA,NA,100,2.03720340864874,2,NA,NA,100,75,50.3307,NA,NA,NA,NA,"",2,0.914102005549524,0.121142822748163
"RR_water_ntc_SEQ003_O16_S255",2697049,1,694002,"Wuhan seafood market pneumonia virus","","viruses",4281.70471631057,100,100,4.07440681729749,4,NA,NA,99,93,50.7993,NA,NA,NA,NA,100,4.07440681729749,4,NA,NA,100,26,153.738,NA,NA,NA,NA,"",4,38.2806641447658,0.579266847778089
"RR_water_ntc_SEQ003_O16_S255",2079400,1,1982251,"Propionibacterium phage pa27","","viruses",3241.04323194655,100,100,2.03720340864874,2,NA,NA,97.55,138,77.3338,NA,NA,NA,NA,100,1.01860170432437,1,NA,NA,97.7,44,307.653,NA,NA,NA,NA,"",2,1.68289851928781,0.206052852971552
"RR_water_ntc_SEQ003_O18_S287",129951,1,10509,"Human mastadenovirus C","","viruses",906167.174292388,99,99,48.8851008839702,46,2,32,99.809,280.5,182.951,0.0171119,0.0799779,NA,NA,99,43.5715029617995,41,2,32,95.8896,99.1538,126.831,0.0114153,0.0571766,NA,NA,"",46,918.630315550077,0.670640418852737
"RR_water_ntc_SEQ003_O18_S287",2675235,1,186532,"Lactococcus phage 5171F","","viruses",255052.700264192,100,100,12.7526350132096,12,1,12,99.618,262,132.463,NA,NA,NA,NA,100,12.7526350132096,12,1,12,100,61,36.9136,NA,NA,NA,NA,"",12,94.9516527681491,0.568101763362519
"RR_water_ntc_SEQ003_O20_S319",129951,1,10509,"Human mastadenovirus C","","viruses",1418858.6559178,99,99,77.6402538836302,96,2,62,99.8504,291.821,200.496,0.0171119,0.0799779,NA,NA,99,67.1264695035553,83,2,62,94.1918,107.174,122.358,0.0114153,0.0571766,NA,NA,"",96,939.179915208891,0.597991492657316
"RR_water_ntc_SEQ003_O20_S319",186617,1,186617,"uncultured marine virus","","viruses",30.2531133745178,64.6918959364467,64.6918959364467,6.47002115696918,8,NA,NA,99.8833,146,87.3732,0.0168234,0.0997528,NA,NA,-100,0,0,NA,NA,0,0,0,0.0227963,0.148573,NA,NA,"",8,9.42769872729786,0.285900593186036
"RR_water_ntc_SEQ003_O22_S351",129951,1,10509,"Human mastadenovirus C","","viruses",624340.032000719,99,99,33.7244116026965,54,2,26,99.7891,214.912,114.935,0.0171119,0.0799779,NA,NA,99,29.9772547579524,48,2,26,99.7538,73.5862,138.631,0.0114153,0.0571766,NA,NA,"",54,900.272370687789,0.653557231079153
"RR_water_ntc_SEQ003_O22_S351",10665,1,10663,"Escherichia virus T4","","viruses",161564.912622548,100,100,8.11883983027878,13,1,13,100,261,133.272,NA,NA,NA,NA,100,8.11883983027878,13,1,13,100,86,58.4962,NA,NA,NA,NA,"",13,39.6069865533075,0.440468503421197
"RR_water_ntc_SEQ003_O22_S351",2041558,1,1982251,"Propionibacterium phage Aquarius","","viruses",10830.0137702749,100,100,1.24905228158135,2,NA,NA,100,94,52.1135,NA,NA,NA,NA,100,1.24905228158135,2,NA,NA,100,31,307.653,NA,NA,NA,NA,"",14,0.485723445146038,0.0567475451054367
"RR_water_ntc_SEQ003_O22_S351",2697049,1,694002,"Wuhan seafood market pneumonia virus","","viruses",382.30537599378,100,100,1.24905228158135,2,NA,NA,100,234,118.42,NA,NA,NA,NA,100,1.24905228158135,2,NA,NA,100,45,23.6904,NA,NA,NA,NA,"",2,26.3655942180575,0.600889846973604
"RR057e_00037_M22_S349",2100421,1,2100421,"uncultured Caudovirales phage","","viruses",32004.1019059327,100,100,3.18455857827896,38,1,24,94.0631,98,41.6821,NA,NA,NA,NA,100,0.335216692450417,4,NA,NA,97.9,48,307.653,NA,NA,NA,NA,"",38,0.0115243511552008,1.84592447722177e-57
"RR057e_00037_M22_S349",162145,1,162387,"Human metapneumovirus","","viruses",467627.285968332,100,100,23.3813642984166,279,9,166,99.3069,259.785,161.874,NA,NA,NA,NA,100,23.3813642984166,279,9,166,99.5826,84.7704,168.28,NA,NA,NA,NA,"",279,0,0
"RR057e_00037_M22_S349",129951,1,10509,"Human mastadenovirus C","","viruses",54955.2146839356,80.4142642478433,71.0392729948785,5.69868377165709,68,2,34,99.8611,171.333,91.6339,0.0171119,0.0799779,NA,NA,80.4142642478433,4.60922952119324,55,2,34,99.3856,60,194.857,0.0114153,0.0571766,NA,NA,"",68,625.734877467415,0.590729732711522
"RR057e_00037_M22_S349",10713,1,308911,"Enterobacteria phage phi80","","viruses",31007.5440516636,100,100,2.68173353960334,32,2,22,99.5187,202.667,105.434,NA,NA,NA,NA,100,0.419020865563022,5,NA,NA,98.95,47.5,307.653,NA,NA,NA,NA,"",32,10.404423848185,0.0944594361901622
"RR057e_00037_M22_S349",1982254,1,1982251,"Propionibacterium virus Attacne","","viruses",893.458407008877,100,32.9461274686791,0.502825038675626,6,NA,NA,99.1667,137.5,80.1949,0.00252162,0.0151855,NA,NA,100,0.167608346225209,2,NA,NA,97.9,47,307.653,NA,NA,NA,NA,"",42,0,0
"RR057e_00037_M22_S349",1982285,1,1982251,"Propionibacterium virus PHL112N00","","viruses",266.399331997522,100,100,0.167608346225209,2,NA,NA,100,146,87.6021,NA,NA,NA,NA,-100,0,0,NA,NA,0,0,0,0.00195601,0.0192645,NA,NA,"",42,0,0
"RR057e_00037_M22_S349",1982283,1,1982251,"Propionibacterium virus PHL095N00","","viruses",170.608166315793,60.1482762529103,60.1482762529103,0.167608346225209,2,NA,NA,98.95,142,82.8117,0.000282458,0.00278189,NA,NA,3.2923909021644,0.0838041731126043,1,NA,NA,97.9,47,307.653,0.00250714,0.0246924,NA,NA,"",42,0,0
"RR057e_00037_M22_S349",1982308,1,1982251,"Propionibacterium virus Wizzo","","viruses",87.1779821571269,32.724549834058,32.724549834058,0.167608346225209,2,NA,NA,91.2,131,61.5728,0.000518431,0.00510595,NA,NA,-100,0,0,NA,NA,0,0,0,0.000518431,0.00510595,NA,NA,"",42,0,0
"RR057e_00037_M22_S349",2697049,1,694002,"Wuhan seafood market pneumonia virus","","viruses",1840.93193261939,100,100,0.58662921178823,7,NA,NA,94.3,79,38.0287,NA,NA,NA,NA,100,2.93314605894115,35,1,34,38.0865,79.3846,23.7261,NA,NA,NA,NA,"",7,18.325422843742,0.412099388489487
"RR057e_00037_M22_S349",12239,1,12234,"Pepper mild mottle virus","","viruses",0.295995098871963,1.16586321117621,0.954631502096529,0.167608346225209,2,NA,NA,100,100,56.2007,0.0161131,0.158695,NA,NA,1.16586321117621,0.167608346225209,2,NA,NA,100,33,307.653,0.0134276,0.132246,NA,NA,"",2,0,0
"RR057e_00039_N16_S254",129951,1,10509,"Human mastadenovirus C","","viruses",201031.378395021,99,99,11.8864145819055,164,1,32,99.7472,164.414,92.9907,0.0171119,0.0799779,NA,NA,99,8.62489838565095,119,1,32,99.4881,54.6429,250.85,0.0114153,0.0571766,NA,NA,"",164,618.388635232575,0.477356115051575
"RR057e_00039_N16_S254",1307800,1,1307799,"Pegivirus A","","viruses",84799.4211026186,100,100,5.58081660248003,77,4,54,93.4734,260.625,141.923,NA,NA,NA,NA,100,2.89912550778183,40,3,40,99.3099,114.727,74.6305,NA,NA,NA,NA,"",104,0,0
"RR057e_00039_N16_S254",1985356,1,1307799,"Pegivirus C","","viruses",65955.1053020367,100,100,1.95690971775274,27,NA,NA,90.5286,140.214,65.7168,NA,NA,NA,NA,100,4.63860081245093,64,1,14,99.5281,50.0938,274.922,NA,NA,NA,NA,"",104,0,0
"RR057e_00039_N16_S254",1654782,1,1982251,"Propionibacterium phage QueenBey","","viruses",214.068802609647,100,100,0.579825101556367,8,NA,NA,92.8,146,73.1921,NA,NA,NA,NA,-100,0,0,NA,NA,0,0,0,0.000141229,0.00139095,NA,NA,"",12,0,0
"RR057e_00039_N16_S254",2530024,1,2530024,"Fusobacterium phage Fnu1","","viruses",196.882267054325,100,100,0.579825101556367,8,NA,NA,88.875,134.5,59.1693,NA,NA,NA,NA,100,0.579825101556367,8,1,8,94.667,75,41.7282,NA,NA,NA,NA,"",8,0,0
"RR057e_00042_D03_S36",1982279,1,1982251,"Propionibacterium virus PHL070N00","","viruses",34.1907797434775,63.1737009620644,28.2415548919539,0.270039090858793,18,NA,NA,95.0833,146,77.77,0.00139949,0.00951221,NA,NA,63.1737009620644,0.270039090858793,18,NA,NA,93.25,47,307.653,0.000433319,0.00426769,NA,NA,"",18,0,0
"RR057e_00047_H03_S40",11137,1,693996,"Human coronavirus 229E","","viruses",1529340.00525289,100,100,71.7743427279444,394,33,307,99.8059,381.195,198.857,NA,NA,NA,NA,100,82.7044456814385,454,35,342,91.0668,112.943,116.877,NA,NA,NA,NA,"",394,0,0
"RR057e_00047_H03_S40",2697049,1,694002,"Wuhan seafood market pneumonia virus","","viruses",263177.035172022,100,100,0.364336765116469,2,NA,NA,100,108,61.6576,NA,NA,NA,NA,100,44.4490853442092,244,2,214,48.6541,25.6568,3.71781,NA,NA,NA,NA,"",2,20.0482965363755,0.569324607463417
"RR057e_00047_H03_S40",2202644,1,2202644,"Microviridae sp.","","viruses",14500.6032516355,100,100,0.728673530232938,4,NA,NA,95.6,80,37.8195,NA,NA,NA,NA,100,0.728673530232938,4,NA,NA,90.275,43.25,307.653,NA,NA,NA,NA,"",4,0,0
"RR057e_00047_H03_S40",2212563,1,2212563,"CrAssphage sp.","","viruses",10125.3257520291,100,100,0.546505147674704,3,NA,NA,92.1333,78.6667,32.9777,NA,NA,NA,NA,100,3.46119926860646,19,1,8,69.3754,58.8947,159.866,NA,NA,NA,NA,"",3,0,0
"RR057e_00047_H03_S40",2547973,1,2547973,"Streptococcus phage Javan100","","viruses",531.706981798022,100,100,0.364336765116469,2,NA,NA,100,115.5,66.7718,NA,NA,NA,NA,100,0.364336765116469,2,NA,NA,100,26.5,307.653,NA,NA,NA,NA,"",2,0,0
"RR057e_00049_D18_S276",2495576,1,2495576,"Aerococcus phage vB_AviM_AVP","","viruses",6694.98544363269,100,100,0.334749272181634,2,NA,NA,96.2,106,54.7959,NA,NA,NA,NA,100,0.334749272181634,2,NA,NA,100,34,307.653,NA,NA,NA,NA,"",2,0,0
"RR057e_00049_D18_S276",129951,1,10509,"Human mastadenovirus C","","viruses",15.0824337891847,5.65500523258876,3.97156429690745,0.334749272181634,2,NA,NA,100,146,87.6021,0.0171119,0.0799779,NA,NA,5.65500523258876,0.334749272181634,2,NA,NA,100,48,307.653,0.0114153,0.0571766,NA,NA,"",2,495.315457230852,0.826652595285818
"RR057e_00051_J03_S42",2100421,1,2100421,"uncultured Caudovirales phage","","viruses",6464.67920162064,100,100,0.352672728902812,6,NA,NA,89.95,114,49.9586,NA,NA,NA,NA,100,0.352672728902812,6,NA,NA,91.2,34,307.653,NA,NA,NA,NA,"",6,1.24676172320317,0.0468772358716996
"RR057e_00051_J03_S42",2558636,1,2558636,"Streptococcus satellite phage Javan323","","viruses",3318.71307258616,100,100,0.235115152601874,4,NA,NA,100,146,87.6021,NA,NA,NA,NA,100,0.117557576300937,2,NA,NA,100,48,307.653,NA,NA,NA,NA,"",4,0,0
"RR057e_00051_J03_S42",2558633,1,2558633,"Streptococcus satellite phage Javan319","","viruses",2154.89306720688,100,100,0.117557576300937,2,NA,NA,100,107,60.9586,NA,NA,NA,NA,100,0.117557576300937,2,NA,NA,97.1,35,307.653,NA,NA,NA,NA,"",2,0,0
"RR057e_00051_J03_S42",10665,1,10663,"Escherichia virus T4","","viruses",3961.07440872295,100,100,0.352672728902812,6,NA,NA,100,143.5,85.8946,NA,NA,NA,NA,100,0.176336364451406,3,NA,NA,100,47,307.653,NA,NA,NA,NA,"",6,48.8308261193658,0.565603487626394
"RR057e_00052_F05_S70",2548248,1,2548248,"Streptococcus phage Javan535","","viruses",9.22529464087771,100,100,0.099334296061872,3,NA,NA,93.4667,80,35.7497,NA,NA,NA,NA,100,0.066222864041248,2,NA,NA,100,48,307.653,NA,NA,NA,NA,"",3,0,0
"RR057e_00052_F05_S70",1971411,1,1971411,"Streptococcus phage P0092","","viruses",5.65168690719238,100,100,0.066222864041248,2,NA,NA,85.484,248,65.6517,NA,NA,NA,NA,100,0.033111432020624,1,NA,NA,100,33,307.653,NA,NA,NA,NA,"",2,0,0
"RR057e_00058_J18_S282",186617,1,186617,"uncultured marine virus","","viruses",3.52694262711199,2.1023357654578,2.1023357654578,0.226537279144559,4,1,4,98.092,262,125.529,0.0168234,0.0997528,NA,NA,-100,0,0,NA,NA,0,0,0,0.0227963,0.148573,NA,NA,"",4,2.18216975525388,0.155793277430295
"RR057e_00058_J18_S282",129951,1,10509,"Human mastadenovirus C","","viruses",23101.5770253821,61.2123233410287,52.1872637837995,4.19093966417434,74,1,14,99.9333,180.583,100.668,0.0171119,0.0799779,NA,NA,61.2123233410287,3.51132782674066,62,1,14,99.329,59.9677,230.76,0.0114153,0.0571766,NA,NA,"",74,217.386030779343,0.440537971655787
"RR057e_00058_J18_S282",1761477,1,12234,"Tomato brown rugose fruit virus","","viruses",3729.96208710625,100,100,1.47249231443963,26,2,10,99.4493,189.444,100.605,NA,NA,NA,NA,100,2.03883551230103,36,3,22,80.6091,49.96,126.137,NA,NA,NA,NA,"",26,0,0
"RR057e_00060_F03_S38",2558628,1,2558628,"Streptococcus satellite phage Javan312","","viruses",75523.6203879848,100,100,6.04490558117897,46,1,24,97.2782,346.824,194.776,NA,NA,NA,NA,100,1.83975387253273,14,NA,NA,97.09,45,307.653,NA,NA,NA,NA,"",46,0,0
"RR057e_00060_F03_S38",2558668,1,2558668,"Streptococcus satellite phage Javan378","","viruses",69890.2431320339,100,100,6.83337152655014,52,4,50,94.9132,333.806,137.181,NA,NA,NA,NA,100,0.26282198179039,2,NA,NA,61.4,44,307.653,NA,NA,NA,NA,"",52,0,0
"RR057e_00060_F03_S38",694003,1,694002,"Betacoronavirus 1","","viruses",109971101.652681,99,99,5611.51213320661,42702,1,42543,99.9332,30587.5,306.578,0.0884649,0.768333,NA,NA,99,5608.88391338871,42682,1,42543,99.9437,4361.25,307.394,0.0594561,0.476414,NA,NA,"",42707,0,0
"RR057e_00060_F03_S38",2697049,1,694002,"Wuhan seafood market pneumonia virus","","viruses",9106.78166903701,100,100,0.657054954475975,5,NA,NA,90.98,79.8,36.1703,NA,NA,NA,NA,100,0.26282198179039,2,NA,NA,100,37.5,307.653,NA,NA,NA,NA,"",42707,102.656453589172,0.663141631972704
